STATUS,ISOTYPE,CDR3_AA_LENGTH,CDR3_AA_GRAVY,CDR3_AA_BASIC,CDR3_AA_ACIDIC,CDR3_AA_AROMATIC,CDR3_AA_ALIPHATIC,CDR3_AA_POLARITY
HC,IgM,15,0.11333333333333331,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.7133333333333333,7.626666666666667
HC,IgM,15,-0.7333333333333333,0.26666666666666666,0,0,0.46,8.693333333333333
HC,IgA,15,-0.9066666666666666,0.2,0.2,0.06666666666666667,0.3266666666666667,9.3533333333333335
HC,IgG,15,-0.12666666666666668,0.13333333333333333,0.06666666666666667,0.2,0.39333333333333337,8.386666666666667
HC,IgG,15,-1.0466666666666666,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.3333333333333333,9.053333333333335
HC,IgD,15,-0.11333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.5866666666666667,8.773333333333333
HC,IgG,15,-1.4666666666666666,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.26,9.766666666666667
SLE,IgG,12,-0.7000000000000001,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.4916666666666667,8.783333333333333
SLE,IgG,12,1.2833333333333334,0.25,0,0.16666666666666666,1.8666666666666665,6.983333333333333
SLE,IgD,12,-1.2583333333333333,0.16666666666666666,0.25,0.08333333333333333,0.4916666666666667,9.658333333333333
SLE,IgM,12,-0.4833333333333334,0.08333333333333333,0.08333333333333333,0.25,0.4083333333333334,8.141666666666667
SLE,IgD,14,0.20714285714285716,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.7642857142857142,8
SLE,IgD,12,-0.12500000000000008,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.7333333333333334,8.116666666666667
SLE,IgG,12,0.7166666666666667,0,0,0.08333333333333333,0.5750000000000001,7.625
SLE,IgA,16,-0.29375,0,0.0625,0.25,0.30625,7.7875
HC,IgM,16,-0.49375,0.125,0.125,0.125,0.60625,8.30625
SLE,IgG,16,-1.25625,0.125,0.1875,0.25,0.24375,9.1375
HC,IgA,16,-0.60625,0.0625,0.1875,0.25,0.55,8.5625
HC,IgM,16,-0.76875,0.0625,0.0625,0.25,0.24375,8.35
HC,IgM,16,-1.0625,0.0625,0.25,0.0625,0.24375,9.4
SLE,IgM,16,-0.31875,0.125,0.125,0.0625,0.66875,8.55
SLE,IgM,16,0.7625,0,0.125,0.125,0.66875,7.9125
SLE,IgM,16,-1.03125,0.125,0.125,0.375,0.24375,8.25
SLE,IgM,16,-0.8125,0.0625,0.25,0.25,0.4875,8.74375
HC,IgM,16,-0.575,0.125,0.25,0.125,0.9125,8.775
HC,IgM,16,-0.33749999999999997,0.125,0.125,0.0625,0.60625,8.5625
SLE,IgM,16,-0.63125,0,0.25,0.25,0.66875,8.34375
SLE,IgG,16,-0.45,0,0.0625,0.3125,0.24375,7.95625
HC,IgG,16,-1.275,0.125,0.125,0.3125,0.18125,8.74375
SLE,IgM,16,-0.63125,0.0625,0.0625,0.4375,0.4875,7.58125
SLE,IgM,16,-0.5,0.0625,0.125,0.125,0.4875,8.41875
SLE,IgM,16,-1.0375,0.0625,0.1875,0.3125,0.24375,8.325
HC,IgM,16,-1.18125,0.1875,0.0625,0.25,0.4875,8.43125
HC,IgM,16,-0.55,0.0625,0.1875,0.125,0.73125,8.6375
SLE,IgM,16,0.65625,0.0625,0.125,0.1875,0.8562500000000001,8
SLE,IgM,16,0.3875,0,0.0625,0.25,0.73125,7.6125
SLE,IgM,16,0.09375000000000003,0.0625,0.0625,0.125,0.6125,8.3125
SLE,IgA,16,-1.21875,0.3125,0.125,0.125,0.30625,9.10625
SLE,IgG,16,-0.16249999999999998,0.125,0.0625,0.125,0.73125,8.2875
SLE,IgG,16,0.23750000000000002,0.0625,0.0625,0.1875,0.73125,7.8625
SLE,IgM,16,-0.59375,0.1875,0.0625,0.0625,0.60625,8.6375
HC,IgD,14,-0.9571428571428572,0.07142857142857142,0.21428571428571427,0.35714285714285715,0.2785714285714286,8.535714285714286
SLE,IgM,16,-0.49375,0.0625,0.0625,0.25,0.24375,8.2125
HC,IgD,16,-0.39375,0.0625,0.125,0.375,0.66875,7.7562500000000005
HC,IgG,16,-0.9500000000000001,0.125,0.1875,0.25,0.4875,8.525
SLE,IgM,14,-0.8642857142857142,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2785714285714286,8.72857142857143
SLE,IgG,16,-0.23125000000000007,0.1875,0,0.3125,0.36875,7.68125
SLE,IgD,16,-0.3875,0,0.0625,0.3125,0.425,7.51875
SLE,IgD,16,-0.09375,0.0625,0.125,0,0.425,8.45
HC,IgD,16,-0.10625,0,0.0625,0.25,0.36875,7.84375
HC,IgG,16,-0.30625,0.125,0.125,0.125,0.6125,8.4625
HC,IgM,16,-0.21250000000000002,0.0625,0.125,0.1875,0.9125,8.21875
SLE,IgA,16,-0.66875,0.0625,0.1875,0.25,0.36875,8.85625
SLE,IgA,16,-0.63125,0.125,0.125,0.3125,0.43125,8.46875
SLE,IgA,16,-0.5625,0.1875,0,0.25,0.36875,8.25625
SLE,IgA,14,-0.12857142857142856,0.07142857142857142,0.07142857142857142,0,0.6928571428571428,8.542857142857143
SLE,IgM,16,-0.41875,0.0625,0.125,0.375,0.30625,7.925
SLE,IgM,16,-0.5750000000000001,0.125,0.1875,0.125,0.73125,8.6875
SLE,IgM,14,-1.3357142857142856,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.35000000000000003,9.692857142857141
HC,IgM,16,-0.65,0.0625,0.125,0.1875,0.4875,8.4875
SLE,IgG,16,0.12499999999999997,0,0.1875,0.1875,0.66875,8.20625
SLE,IgD,16,-0.5625,0.125,0.125,0.3125,0.85625,8.45
HC,IgD,16,-1.0125,0.0625,0.125,0.3125,0.4875,8.53125
SLE,IgM,16,0.225,0.0625,0.0625,0.125,0.54375,8.18125
SLE,IgA,16,0.53125,0.0625,0.0625,0.1875,0.8562500000000001,7.775
SLE,IgM,16,0.48750000000000004,0.125,0.125,0.1875,1.03125,7.99375
SLE,IgG,16,0.19375,0.0625,0.1875,0.125,1.0375,8.3625
SLE,IgM,16,-0.20625000000000002,0.125,0.1875,0.25,0.66875,8.39375
SLE,IgM,16,-1.13125,0.125,0.1875,0.125,0.24375,9.14375
SLE,IgM,16,0.056249999999999994,0,0.125,0.25,0.79375,7.74375
SLE,IgM,16,0.15624999999999997,0.0625,0.0625,0.125,0.4875,7.88125
SLE,IgM,16,-0.5125000000000001,0.25,0.0625,0.4375,0.4875,8.09375
SLE,IgM,16,-0.42500000000000004,0.1875,0.0625,0.375,0.73125,7.7625
SLE,IgM,16,-0.625,0.1875,0.0625,0.25,0.4875,8.33125
SLE,IgM,16,-0.0062500000000000125,0.0625,0.0625,0.1875,0.6125,7.90625
SLE,IgM,16,-2.7755575615628914e-17,0.0625,0.1875,0.25,0.55,8.1875
SLE,IgM,16,-0.65,0.125,0.0625,0.0625,0.73125,8.34375
SLE,IgM,16,-0.58125,0.125,0.125,0.0625,0.55,8.8375
HC,IgM,16,-0.30624999999999997,0.125,0.125,0.0625,0.73125,8.60625
HC,IgM,16,0.056249999999999994,0.125,0.0625,0.0625,0.975,8.1
HC,IgM,16,-0.29375,0.125,0.0625,0.125,0.4875,8.3125
HC,IgM,16,-0.33125,0.125,0.1875,0.1875,0.73125,8.575
HC,IgM,16,-0.96875,0.1875,0.125,0.25,0.36875,8.68125
SLE,IgG,14,0.1857142857142857,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.9071428571428571,8.157142857142857
HC,IgM,16,-0.60625,0.25,0.125,0.1875,0.4875,8.725
SLE,IgM,16,-0.41875,0.0625,0.125,0.375,0.30625,7.925
SLE,IgM,16,0.09375000000000003,0.0625,0.0625,0.125,0.6125,8.3125
SLE,IgG,16,-0.775,0.0625,0.125,0.1875,0.4875,8.79375
SLE,IgG,14,0.14285714285714285,0,0.14285714285714285,0.07142857142857142,0.5571428571428572,8.321428571428571
HC,IgG,16,-0.825,0.1875,0.1875,0.1875,0.4875,8.88125
HC,IgM,16,-0.8875,0.0625,0.125,0.1875,0.24375,8.8
HC,IgM,16,-0.95,0.0625,0.1875,0.3125,0.24375,8.43125
HC,IgM,16,-0.8,0.0625,0.1875,0.25,0.425,8.65625
SLE,IgD,16,-0.6875,0.1875,0.125,0.1875,0.73125,8.5375
SLE,IgM,16,0.49375,0.0625,0.125,0.125,1.09375,7.8625
SLE,IgG,16,-0.05000000000000001,0,0.125,0.1875,0.66875,7.90625
SLE,IgM,16,-0.59375,0.125,0.1875,0.25,0.4875,8.43125
SLE,IgG,16,-0.38125000000000003,0,0.0625,0.3125,0.24375,7.91875
SLE,IgM,16,-0.51875,0.0625,0.125,0.25,0.24375,8.4125
SLE,IgG,16,-0.5375,0.0625,0.0625,0.375,0.24375,7.66875
SLE,IgM,14,-0.6785714285714286,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.2785714285714286,8.985714285714286
SLE,IgG,16,0.22499999999999998,0.0625,0.125,0.1875,0.73125,7.98125
SLE,IgD,16,-0.7875,0.0625,0.0625,0.25,0.24375,8.25625
HC,IgM,16,-0.19375,0.0625,0.25,0.125,0.66875,8.74375
SLE,IgM,12,-0.85,0.25,0.08333333333333333,0.08333333333333333,0.4916666666666667,9.208333333333334
SLE,IgM,12,0.024999999999999977,0.25,0.16666666666666666,0.16666666666666666,1.1416666666666666,8.616666666666667
SLE,IgM,12,-1.0416666666666667,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.325,8.958333333333334
SLE,IgM,12,0.075,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.7416666666666667,9
SLE,IgD,12,-1.5,0.25,0.16666666666666666,0.16666666666666666,0.325,9.725
SLE,IgM,12,0.9916666666666666,0,0,0.08333333333333333,1.0583333333333333,7.441666666666666
SLE,IgD,12,-1.3916666666666666,0.16666666666666666,0.16666666666666666,0.25,0.08333333333333333,9.308333333333334
SLE,IgM,12,-0.20000000000000004,0.08333333333333333,0.08333333333333333,0.25,0.4916666666666667,8.200000000000001
SLE,IgM,12,-0.525,0.25,0.08333333333333333,0.08333333333333333,0.8166666666666668,9.041666666666666
SLE,IgG,12,-0.75,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.08333333333333333,8.6
SLE,IgG,12,-0.04166666666666669,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.65,8.091666666666667
SLE,IgM,12,-3.700743415417188e-17,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.9,7.7250000000000005
SLE,IgM,12,0.09999999999999998,0.16666666666666666,0.16666666666666666,0.25,0.9,8.433333333333334
SLE,IgM,12,-0.4000000000000001,0.25,0.08333333333333333,0.25,0.4083333333333334,8.200000000000001
SLE,IgM,12,-0.26666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.5750000000000001,8.591666666666667
SLE,IgG,12,-0.8833333333333334,0.08333333333333333,0.16666666666666666,0.25,0.08333333333333333,8.716666666666667
SLE,IgA,12,-1.9666666666666668,0.16666666666666666,0.25,0.25,0.08333333333333333,9.758333333333333
SLE,IgG,12,0.5083333333333334,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.9,8.508333333333333
SLE,IgD,12,-1.2416666666666667,0.08333333333333333,0.25,0.4166666666666667,0.4083333333333334,8.549999999999999
SLE,IgD,12,-0.46666666666666673,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.4083333333333334,7.7250000000000005
SLE,IgD,12,-1.491666666666667,0.25,0.25,0.08333333333333333,0.7333333333333334,9.191666666666666
SLE,IgM,14,-0.3142857142857142,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.6928571428571428,8.221428571428572
SLE,IgD,12,-0.0583333333333334,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.7333333333333334,8.216666666666667
SLE,IgM,12,-0.9083333333333333,0.16666666666666666,0.25,0.08333333333333333,0.4916666666666667,9.341666666666667
SLE,IgG,12,-0.27499999999999997,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.5750000000000001,8.924999999999999
SLE,IgG,12,-1.1333333333333333,0.25,0.25,0.08333333333333333,0.4916666666666667,9.566666666666666
SLE,IgD,12,-1.1416666666666668,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.08333333333333333,8.433333333333334
SLE,IgM,12,-0.1416666666666667,0.16666666666666666,0.25,0.16666666666666666,0.8166666666666668,9.125
SLE,IgG,12,-0.45,0.16666666666666666,0.08333333333333333,0.25,0.8166666666666668,7.966666666666666
SLE,IgM,12,-0.7666666666666666,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.4916666666666667,9.575000000000001
SLE,IgG,12,-0.9916666666666667,0.25,0.16666666666666666,0.16666666666666666,0.4083333333333334,9.033333333333333
SLE,IgM,12,-0.775,0.08333333333333333,0.16666666666666666,0.25,0.7333333333333334,8.633333333333333
SLE,IgG,12,0.325,0.08333333333333333,0.08333333333333333,0,1.3,8.341666666666667
SLE,IgM,12,-0.43333333333333335,0.08333333333333333,0.25,0.16666666666666666,0.5750000000000001,8.825000000000001
SLE,IgG,12,-1.1416666666666666,0.16666666666666666,0,0.16666666666666666,0.08333333333333333,8.708333333333334
SLE,IgM,12,-0.10833333333333334,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.8916666666666666,7.925
SLE,IgD,12,-0.1333333333333334,0,0,0.25,0.65,7.8500000000000005
SLE,IgD,12,-0.75,0.25,0.25,0.08333333333333333,1.0583333333333333,8.941666666666666
SLE,IgM,12,0.19166666666666665,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.8916666666666666,8.225
SLE,IgM,12,-0.75,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.4916666666666667,8.858333333333333
SLE,IgM,12,0.4333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,1.1416666666666666,8.066666666666666
SLE,IgA,12,-0.15833333333333338,0.25,0.08333333333333333,0.25,1.0583333333333333,7.983333333333333
SLE,IgM,12,-1.075,0.08333333333333333,0,0.16666666666666666,0.325,8.608333333333333
HC,IgA,14,-0.9285714285714286,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.4857142857142857,9.321428571428571
SLE,IgG,12,-1.0250000000000001,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.4083333333333334,8.658333333333333
SLE,IgG,12,-1.1333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.4083333333333334,9.266666666666667
SLE,IgM,12,-0.19166666666666665,0.16666666666666666,0.16666666666666666,0.25,0.65,8.549999999999999
SLE,IgA,12,-0.6166666666666667,0.25,0,0.3333333333333333,0.4916666666666667,8.016666666666667
SLE,IgG,12,0.775,0.25,0.08333333333333333,0.25,1.2166666666666666,7.908333333333334
SLE,IgM,12,-0.7583333333333333,0.25,0.08333333333333333,0.08333333333333333,0.5666666666666667,8.549999999999999
SLE,IgA,12,-0.9583333333333334,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.08333333333333333,8.641666666666667
SLE,IgD,12,-0.2666666666666667,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.4916666666666667,7.825
SLE,IgM,12,-0.9249999999999999,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.4916666666666667,8.991666666666667
SLE,IgM,12,-0.9166666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.25,9.1
SLE,IgM,12,-0.11666666666666671,0,0.08333333333333333,0.16666666666666666,1.0583333333333333,8.116666666666667
SLE,IgA,12,-0.041666666666666706,0.08333333333333333,0.08333333333333333,0.25,0.4083333333333334,8.141666666666667
SLE,IgA,12,-1.4666666666666668,0.3333333333333333,0.25,0.08333333333333333,0.4916666666666667,9.691666666666666
SLE,IgG,12,-0.8500000000000001,0.16666666666666666,0.08333333333333333,0.25,0.7333333333333334,8.233333333333333
SLE,IgD,12,-0.4333333333333334,0.16666666666666666,0.08333333333333333,0.25,1.0583333333333333,8.141666666666667
SLE,IgG,12,-0.8500000000000001,0.16666666666666666,0.25,0.25,0.4083333333333334,9.016666666666667
SLE,IgM,12,-0.31666666666666665,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.8166666666666668,9.15
SLE,IgG,12,-0.09166666666666667,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,8.841666666666667
SLE,IgM,12,-0.1416666666666667,0.25,0,0.25,0.7333333333333334,8.641666666666667
SLE,IgM,12,-0.7833333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.4083333333333334,9.116666666666667
SLE,IgM,12,-0.5666666666666667,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.8916666666666666,8.233333333333333
SLE,IgD,12,-0.775,0.25,0.08333333333333333,0.16666666666666666,0.4916666666666667,8.666666666666666
SLE,IgM,12,-1.0999999999999999,0.25,0.16666666666666666,0,0.4083333333333334,9.275
SLE,IgG,12,0.27499999999999997,0,0.08333333333333333,0.4166666666666667,0.4916666666666667,7.416666666666667
SLE,IgM,12,-0.25833333333333336,0.16666666666666666,0.08333333333333333,0.08333333333333333,1.0583333333333333,8.208333333333334
HC,IgG,12,1.0666666666666667,0.16666666666666666,0,0.08333333333333333,1.55,7.458333333333333
HC,IgG,12,0.1583333333333333,0.16666666666666666,0.08333333333333333,0,1.3833333333333335,8.025
HC,IgG,12,-1.2333333333333334,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,9.266666666666667
HC,IgD,12,-1.6500000000000001,0.3333333333333333,0,0.25,0.4083333333333334,8.608333333333333
HC,IgA,12,-1.0250000000000001,0.25,0.08333333333333333,0.3333333333333333,0.325,8.508333333333333
HC,IgG,12,-0.42500000000000004,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.4916666666666667,8.983333333333333
HC,IgG,12,0.16666666666666666,0.25,0.08333333333333333,0.16666666666666666,0.975,8.133333333333333
HC,IgM,12,-0.47500000000000003,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.4916666666666667,8.633333333333333
HC,IgG,12,-1.5916666666666668,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.4083333333333334,9.758333333333333
HC,IgM,12,-1.2916666666666667,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,9.383333333333333
SLE,IgM,14,-1.0142857142857145,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.5571428571428572,8.85
SLE,IgM,16,0.4,0.0625,0.125,0.1875,1.0375,8.1
SLE,IgM,14,-0.5571428571428572,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.6285714285714287,8.764285714285714
SLE,IgM,14,-0.15714285714285717,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.4857142857142857,7.871428571428572
SLE,IgA,16,-0.68125,0.1875,0.125,0.1875,0.85,8.6875
SLE,IgM,16,-0.76875,0.0625,0.125,0.1875,0.24375,8.575
SLE,IgM,14,-1.2,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.2785714285714286,8.678571428571429
SLE,IgM,16,-1.0375,0.125,0.25,0.3125,0.73125,8.81875
SLE,IgM,14,-0.9142857142857144,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.2785714285714286,8.114285714285714
SLE,IgM,14,-0.8714285714285713,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.2785714285714286,8.864285714285714
HC,IgM,16,-0.76875,0.0625,0.0625,0.25,0.24375,8.35
SLE,IgM,14,0.4571428571428572,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.9071428571428573,7.642857142857143
SLE,IgM,14,-0.6142857142857142,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.5571428571428572,8.321428571428571
HC,IgA,16,-1.125,0.0625,0.25,0.25,0.24375,8.8375
HC,IgM,16,0.21249999999999997,0,0.0625,0.25,0.55,7.6625
HC,IgM,16,-0.71875,0.25,0.125,0.3125,0.24375,8.43125
SLE,IgM,16,-0.45,0.125,0.0625,0.125,0.4875,8.35625
SLE,IgA,16,-1.2,0.125,0.1875,0.125,0.24375,9.1875
SLE,IgM,16,-1.40625,0.1875,0.1875,0.125,0.125,9.3125
SLE,IgG,16,0.09374999999999999,0.0625,0.0625,0.25,0.36875,8.10625
SLE,IgG,16,-0.85625,0.1875,0.0625,0.0625,0.36875,8.95
SLE,IgM,14,-0.5214285714285715,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.35000000000000003,8.442857142857143
SLE,IgM,16,-0.26875,0.1875,0.125,0.0625,1.03125,8.36875
SLE,IgG,16,-1.13125,0.1875,0.0625,0.25,0.125,8.51875
SLE,IgM,16,-0.5625,0.25,0,0.1875,0.43125,8.08125
SLE,IgG,16,-1.30625,0.3125,0.0625,0.1875,0.0625,8.6125
SLE,IgG,16,-0.74375,0.1875,0.0625,0.1875,0.1875,8.51875
SLE,IgM,16,-0.61875,0.1875,0.1875,0.0625,0.975,8.675
SLE,IgM,14,-0.9857142857142858,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.2785714285714286,9.307142857142859
SLE,IgG,16,-0.1875,0.0625,0.0625,0.0625,0.55,8.70625
SLE,IgM,16,-0.5,0.1875,0.0625,0.1875,0.6125,8.66875
SLE,IgM,16,-0.5437500000000001,0.1875,0.0625,0.125,0.55,8.35625
SLE,IgA,16,-0.98125,0.1875,0.125,0.1875,0.25,8.75625
SLE,IgM,14,-1.2714285714285716,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.5571428571428572,9.135714285714286
SLE,IgG,16,-0.3687500000000001,0.25,0.0625,0.1875,0.73125,8.18125
SLE,IgD,16,-1,0.1875,0.125,0,0.55,8.975
SLE,IgG,16,-1.25,0.0625,0.125,0.1875,0.125,9.143749999999999
SLE,IgM,16,-0.15625000000000006,0.0625,0.0625,0.3125,0.36875,7.96875
SLE,IgG,16,-0.7125,0.125,0.125,0.25,0.0625,8.5875
SLE,IgD,16,1,0.125,0,0.125,0.975,7.71875
SLE,IgM,14,-0.42142857142857143,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.4857142857142857,8.428571428571429
HC,IgA,16,-0.86875,0.125,0.0625,0.3125,0,8.3875
HC,IgM,16,-1.46875,0.1875,0.25,0.25,0.55,9.025
SLE,IgG,16,-0.47500000000000003,0.0625,0.1875,0.125,0.73125,8.69375
SLE,IgD,16,-0.30625,0.0625,0.1875,0.25,0.85625,8.15625
SLE,IgD,16,-1.25,0.0625,0.1875,0.3125,0.30625,8.8
SLE,IgD,16,-0.70625,0.1875,0.125,0.1875,0.675,8.61875
SLE,IgD,16,-0.70625,0,0.1875,0.25,0.4875,8.4375
SLE,IgD,16,-0.5750000000000001,0.0625,0.125,0.4375,0.425,7.8875
SLE,IgM,14,0.18571428571428572,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.8357142857142856,8.235714285714286
SLE,IgD,16,-1.04375,0.125,0.125,0.3125,0.36875,8.4375
SLE,IgD,16,0.13749999999999996,0.125,0.0625,0.125,1.1,8.08125
SLE,IgD,16,-0.20625000000000004,0.0625,0.1875,0.3125,0.79375,8.10625
SLE,IgD,16,-0.55625,0.125,0.1875,0.25,0.55,8.63125
SLE,IgD,16,-1.0625,0.1875,0.125,0.25,0.55,8.3625
HC,IgD,16,-0.1375,0,0.1875,0.1875,0.66875,8.3
SLE,IgA,16,-0.19374999999999998,0.125,0.0625,0.0625,0.9125,8.625
SLE,IgM,14,-0.42142857142857143,0,0.14285714285714285,0.2857142857142857,0.41428571428571426,7.892857142857143
SLE,IgG,16,0.30624999999999997,0.0625,0,0.125,0.91875,7.76875
SLE,IgM,16,-0.8125,0.125,0.125,0,0.4875,9.1125
HC,IgA,16,-0.7125,0.0625,0.1875,0.1875,0.66875,8.4625
SLE,IgM,14,0.04999999999999997,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.8357142857142856,7.5
SLE,IgM,16,-0.70625,0.0625,0.0625,0.125,0.30625,8.875
SLE,IgG,16,-0.38125000000000003,0.125,0.0625,0.1875,0.66875,8.25
SLE,IgM,16,0.5249999999999999,0.0625,0.25,0.1875,1.0375,8.26875
SLE,IgM,16,0.26875000000000004,0.0625,0.125,0.0625,0.7875,8.16875
SLE,IgM,14,0.7642857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,1.042857142857143,7.392857142857143
HC,IgM,16,-0.33749999999999997,0.125,0.125,0.0625,0.60625,8.5625
SLE,IgG,16,-0.7375,0.1875,0.1875,0.0625,0.6125,8.825
SLE,IgG,16,-2.05,0.25,0.25,0.1875,0.125,10.24375
HC,IgG,16,-1.1625,0.1875,0.125,0.1875,0.425,8.7875
HC,IgM,16,-0.19999999999999998,0.25,0.0625,0.125,0.9125,8.5375
SLE,IgM,16,-0.7875,0.0625,0.1875,0.0625,0.4875,9.05625
SLE,IgM,14,-0.12142857142857147,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5571428571428572,7.921428571428572
SLE,IgM,16,-1.60625,0.0625,0.25,0.1875,0.0625,9.45
SLE,IgM,16,-0.6000000000000001,0,0.125,0.25,0.0625,8.4125
SLE,IgM,16,0.06250000000000003,0.125,0.0625,0.0625,0.7937500000000001,8.4
SLE,IgD,16,-1.79375,0.0625,0.3125,0.0625,0.0625,10.0375
SLE,IgD,16,-0.14375000000000004,0.0625,0.0625,0.25,0.6125,8.075
SLE,IgD,16,0.39999999999999997,0.125,0.0625,0.125,0.61875,8.35625
SLE,IgD,16,-0.35,0.125,0.1875,0.125,0.9125,8.625
SLE,IgD,16,0.15624999999999994,0.125,0.125,0.25,0.98125,7.9875
HC,IgD,16,-0.225,0.125,0.125,0,0.73125,8.7
SLE,IgM,14,0.04285714285714284,0,0.07142857142857142,0.21428571428571427,0.35000000000000003,7.807142857142857
HC,IgD,16,0.79375,0.0625,0,0.1875,0.60625,7.39375
HC,IgD,16,-0.45625000000000004,0.0625,0.125,0.1875,0.125,8.6
HC,IgD,16,-0.675,0.125,0.125,0,0.43125,9.05
HC,IgD,16,-1.475,0.1875,0.125,0.25,0.1875,9.05625
HC,IgD,16,-0.02500000000000001,0.0625,0.0625,0.1875,0.675,8.2875
HC,IgD,16,-1.08125,0.125,0.1875,0.0625,0.125,9.46875
HC,IgG,16,-0.03750000000000002,0.1875,0.0625,0.125,0.6125,8.39375
HC,IgD,16,-0.5,0.125,0.0625,0.125,0.0625,8.44375
HC,IgD,16,-0.6375,0.125,0.0625,0.125,0.1875,8.5375
SLE,IgG,14,-0.1785714285714286,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.1142857142857143,8.064285714285715
HC,IgD,16,-1.04375,0.125,0.125,0.1875,0.1875,8.98125
HC,IgD,16,-0.03750000000000004,0.125,0.125,0.1875,0.675,8.25
HC,IgD,16,-1.84375,0.1875,0.1875,0.1875,0.1875,9.45
HC,IgM,16,-0.35000000000000003,0.125,0.0625,0.125,0.43125,8.3625
HC,IgD,16,0.10625,0.25,0,0.25,0.73125,7.775
SLE,IgM,16,-0.825,0.0625,0.125,0.125,0.4875,9.05
SLE,IgG,16,-0.24375000000000005,0.0625,0.0625,0.25,0.79375,7.83125
SLE,IgG,16,0.1375,0.0625,0.25,0.0625,1.0375,8.90625
SLE,IgM,16,-0.80625,0.25,0.1875,0.1875,0.79375,8.7375
SLE,IgM,16,-0.23125000000000004,0.125,0.25,0.125,1.1,8.8
SLE,IgM,16,-0.11250000000000004,0.0625,0.0625,0.0625,0.675,8.45625
SLE,IgM,14,-1.0571428571428572,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.2785714285714286,8.707142857142857
SLE,IgM,16,1.1187500000000001,0.125,0.0625,0.0625,1.28125,7.875
SLE,IgD,16,0.36874999999999997,0.0625,0.125,0.1875,1.1,7.8375
SLE,IgM,16,0.26875000000000004,0.0625,0.125,0.0625,0.7875,8.16875
SLE,IgM,14,-0.3571428571428572,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.8357142857142856,8.278571428571428
